"trialType","block","condition","color","word","rt","response","correct","stim_onset_ms","resp_time_ms"
"stroop_trial","practice","practice","green","pencil",821,"g","true",1957,2778
"stroop_trial","practice","practice","green","pencil",598,"g","true",3878,4476
"stroop_trial","practice","practice","green","paper",664,"b","false",5762,6426
"stroop_trial","practice","practice","red","chair",470,"r","true",7881,8351
"stroop_trial","practice","practice","green","window",432,"g","true",9790,10222
"stroop_trial","practice","practice","red","floor",439,"r","true",11764,12203
"stroop_trial","practice","practice","green","floor",544,"g","true",13884,14428
"stroop_trial","practice","practice","green","window",NA,"g","true",15814,16274
"stroop_trial","practice","practice","red","bottle",572,"r","true",17865,18437
"stroop_trial","practice","practice","red","lamp",710,"r","true",19874,20584
"stroop_trial","practice","practice","red","floor",718,"r","true",21961,22679
"stroop_trial","practice","practice","blue","chair",607,"b","true",23999,24606
"stroop_trial","test","positive","green","smile",681,"r","false",25899,26580
"stroop_trial","test","neutral","green","floor",308,"r","false",27835,28143
"stroop_trial","test","positive","blue","happy",493,"g","false",29929,30422
"stroop_trial","test","negative","blue","mean",769,"b","true",31957,32726
"stroop_trial","test","positive","green","kind",394,"b","false",33752,34146
"stroop_trial","test","positive","blue","laugh",603,"b","true",35942,36545
"stroop_trial","test","neutral","blue","pencil",518,"r","false",38021,38539
"stroop_trial","test","negative","red","bully",645,"b","false",40019,40664
"stroop_trial","test","positive","blue","joy",499,"g","false",41842,42341
"stroop_trial","test","negative","red","sad",628,"r","true",43779,44407
"stroop_trial","test","neutral","green","ceiling",568,"g","true",45763,46331
"stroop_trial","test","negative","red","anger",629,"r","true",47948,48577
"stroop_trial","test","neutral","blue","floor",660,"b","true",49968,50628
"stroop_trial","test","neutral","green","bottle",509,"g","true",51808,52317
"stroop_trial","test","neutral","blue","ceiling",552,"b","true",53884,54436
"stroop_trial","test","negative","green","grim",705,"b","false",55986,56691
"stroop_trial","test","positive","red","joy",663,"r","true",57763,58426
"stroop_trial","test","neutral","blue","ceiling",529,"b","true",60019,60548
"stroop_trial","test","neutral","blue","window",NA,"","",61803,62419
"stroop_trial","test","negative","red","fear",520,"g","false",63825,64345
"stroop_trial","test","positive","blue","smile",574,"r","false",65979,66553
"stroop_trial","test","neutral","blue","ceiling",514,"r","false",67950,68464
"stroop_trial","test","neutral","blue","table",515,"b","true",69913,70428
"stroop_trial","test","neutral","green","chair",566,"g","true",71882,72448
"stroop_trial","test","negative","red","bully",628,"r","true",73890,74518
"stroop_trial","test","neutral","blue","window",511,"b","true",75868,76379
"stroop_trial","test","neutral","blue","bottle",NA,"","",77871,78274
"stroop_trial","test","negative","blue","hate",551,"b","true",79945,80496
"stroop_trial","test","neutral","green","floor",468,"g","true",81860,82328
"stroop_trial","test","neutral","red","lamp",NA,"r","true",83892,84524
"stroop_trial","test","positive","red","friend",NA,"","",85985,86610
"stroop_trial","test","neutral","red","table",574,"r","true",88023,88597
"stroop_trial","test","neutral","blue","paper",528,"b","true",89939,90467
"stroop_trial","test","neutral","blue","chair",427,"b","true",91799,92226
"stroop_trial","test","positive","red","beauty",562,"g","false",93823,94385
"stroop_trial","test","negative","green","bully",370,"g","true",95820,96190
"stroop_trial","test","positive","blue","peace",506,"b","true",97776,98282
"stroop_trial","test","neutral","blue","door",695,"b","true",99844,100539
"stroop_trial","test","negative","green","hate",536,"g","true",101994,102530
"stroop_trial","test","neutral","red","pencil",607,"r","true",103992,104599
"stroop_trial","test","neutral","red","pencil",534,"r","true",106019,106553
"stroop_trial","test","positive","blue","joy",416,"b","true",107850,108266
"stroop_trial","test","negative","green","suffer",538,"g","true",109969,110507
"stroop_trial","test","negative","red","sad",499,"b","false",111908,112407
"stroop_trial","test","neutral","blue","ceiling",635,"g","false",113968,114603
"stroop_trial","test","neutral","blue","lamp",734,"b","true",115956,116690
"stroop_trial","test","neutral","red","lamp",609,"r","true",117809,118418
"stroop_trial","test","positive","green","trust",731,"b","false",120018,120749
"es_questionnaire","questionnaire",NA,NA,NA,NA,"{""q1"": 2, ""q2"": 2, ""q3"": 0, ""q4"": 2, ""q5"": 3, ""q6"": 2, ""q7"": 4, ""q8"": 2, ""q9"": 2}","",NA,NA
