"trialType","block","condition","color","word","rt","response","correct","stim_onset_ms","resp_time_ms"
"stroop_trial","practice","practice","blue","bottle",517,"b","true",2056,2573
"stroop_trial","practice","practice","green","door",644,"g","true",4237,4881
"stroop_trial","practice","practice","red","door",190,"g","false",6315,6505
"stroop_trial","practice","practice","green","door",523,"g","true",8223,8746
"stroop_trial","practice","practice","red","paper",NA,"","",10258,10702
"stroop_trial","practice","practice","blue","chair",524,"b","true",12281,12805
"stroop_trial","practice","practice","blue","bottle",399,"b","true",14155,14554
"stroop_trial","practice","practice","red","pencil",279,"r","true",16142,16421
"stroop_trial","practice","practice","green","floor",626,"g","true",18248,18874
"stroop_trial","practice","practice","red","lamp",361,"r","true",20311,20672
"stroop_trial","practice","practice","green","table",495,"r","false",22110,22605
"stroop_trial","practice","practice","red","table",321,"r","true",24230,24551
"stroop_trial","test","neutral","green","window",650,"g","true",26076,26726
"stroop_trial","test","neutral","green","window",358,"g","true",28177,28535
"stroop_trial","test","positive","red","happy",NA,"","",30188,30899
"stroop_trial","test","negative","red","fear",493,"b","false",32243,32736
"stroop_trial","test","positive","red","happy",559,"r","true",34252,34811
"stroop_trial","test","neutral","red","floor",402,"g","false",36079,36481
"stroop_trial","test","negative","green","harsh",653,"g","true",38054,38707
"stroop_trial","test","negative","green","pain",650,"g","true",40086,40736
"stroop_trial","test","neutral","green","bottle",424,"g","true",42262,42686
"stroop_trial","test","neutral","blue","floor",NA,"b","true",44263,44703
"stroop_trial","test","positive","blue","joy",435,"b","true",46228,46663
"stroop_trial","test","negative","blue","grim",733,"r","false",48345,49078
"stroop_trial","test","neutral","blue","ceiling",456,"b","true",50183,50639
"stroop_trial","test","neutral","blue","window",546,"r","false",52103,52649
"stroop_trial","test","neutral","green","bottle",635,"g","true",54162,54797
"stroop_trial","test","neutral","red","floor",465,"r","true",56203,56668
"stroop_trial","test","neutral","red","chair",578,"b","false",58253,58831
"stroop_trial","test","neutral","red","window",483,"r","true",60317,60800
"stroop_trial","test","negative","red","hate",NA,"g","false",62160,62561
"stroop_trial","test","neutral","green","chair",547,"g","true",64248,64795
"stroop_trial","test","positive","blue","smile",512,"r","false",66284,66796
"stroop_trial","test","positive","red","smile",633,"b","false",68156,68789
"stroop_trial","test","negative","blue","suffer",665,"b","true",70132,70797
"stroop_trial","test","neutral","green","pencil",459,"g","true",72114,72573
"stroop_trial","test","negative","green","suffer",566,"g","true",74083,74649
"stroop_trial","test","neutral","blue","chair",672,"b","true",76146,76818
"stroop_trial","test","positive","green","beauty",243,"g","true",78288,78531
"stroop_trial","test","neutral","green","lamp",524,"g","true",80335,80859
"stroop_trial","test","positive","blue","friend",402,"b","true",82163,82565
"stroop_trial","test","neutral","blue","table",481,"b","true",84122,84603
"stroop_trial","test","neutral","red","lamp",743,"r","true",86228,86971
"stroop_trial","test","negative","blue","bully",559,"r","false",88259,88818
"stroop_trial","test","positive","red","happy",411,"r","true",90287,90698
"stroop_trial","test","negative","green","suffer",823,"g","true",92198,93021
"stroop_trial","test","negative","red","harsh",746,"r","true",94328,95074
"stroop_trial","test","neutral","green","pencil",NA,"","",96112,96779
"stroop_trial","test","positive","blue","beauty",510,"r","false",98288,98798
"stroop_trial","test","neutral","green","chair",540,"r","false",100229,100769
"stroop_trial","test","positive","blue","smile",621,"b","true",102165,102786
"stroop_trial","test","neutral","blue","table",NA,"","",104184,104772
"stroop_trial","test","neutral","green","chair",544,"g","true",106240,106784
"stroop_trial","test","neutral","green","pencil",623,"g","true",108177,108800
"stroop_trial","test","positive","green","happy",828,"r","false",110266,111094
"stroop_trial","test","positive","red","laugh",693,"b","false",112143,112836
"stroop_trial","test","neutral","blue","paper",716,"b","true",114294,115010
"stroop_trial","test","negative","green","harsh",703,"b","false",116049,116752
"stroop_trial","test","neutral","green","table",NA,"r","false",118191,118893
"stroop_trial","test","negative","green","pain",770,"b","false",120231,121001
"es_questionnaire","questionnaire",NA,NA,NA,NA,"{""q1"": 2, ""q2"": 2, ""q3"": 2, ""q4"": 1, ""q5"": 2, ""q6"": 0, ""q7"": 3, ""q8"": 2, ""q9"": 1}","",NA,NA
